1.29797	0.000602362	0	6.98091e+10	1.29996e+08	0
1.30995	0.000609798	0	6.98091e+10	1.30396e+08	0
1.322	0.000617304	0	6.9809e+10	1.30796e+08	0
1.33413	0.000624878	0	6.98089e+10	1.31196e+08	0
1.34633	0.000632522	0	6.98088e+10	1.31596e+08	0
1.35861	0.000640236	0	6.98088e+10	1.31996e+08	0
1.37096	0.00064802	0	6.98087e+10	1.32396e+08	0
1.38339	0.000655875	0	6.98086e+10	1.32796e+08	0
1.39589	0.000663802	0	6.98085e+10	1.33196e+08	0
1.40846	0.000671799	0	6.98085e+10	1.33596e+08	0
1.42111	0.000679869	0	6.98084e+10	1.33996e+08	0
1.43384	0.000688012	0	6.98083e+10	1.34396e+08	0
1.44664	0.000696227	0	6.98082e+10	1.34796e+08	0
1.45952	0.000704516	0	6.98082e+10	1.35196e+08	0
1.47248	0.000712878	0	6.98081e+10	1.35596e+08	0
1.48551	0.000721315	0	6.9808e+10	1.35996e+08	0
1.49861	0.000729826	0	6.98079e+10	1.36396e+08	0
1.5118	0.000738413	0	6.98078e+10	1.36796e+08	0
1.52506	0.000747075	0	6.98078e+10	1.37195e+08	0
1.5384	0.000755813	0	6.98077e+10	1.37595e+08	0
1.55182	0.000764627	0	6.98076e+10	1.37995e+08	0
1.56531	0.000773518	0	6.98075e+10	1.38395e+08	0
1.57888	0.000782487	0	6.98074e+10	1.38795e+08	0
1.59253	0.000791533	0	6.98074e+10	1.39195e+08	0
1.60626	0.000800658	0	6.98073e+10	1.39595e+08	0
1.62007	0.000809861	0	6.98072e+10	1.39995e+08	0
1.63396	0.000819144	0	6.98071e+10	1.40395e+08	0
1.64792	0.000828506	0	6.9807e+10	1.40795e+08	0
1.66197	0.000837948	0	6.98069e+10	1.41195e+08	0
1.67609	0.00084747	0	6.98069e+10	1.41595e+08	0
1.69029	0.000857073	0	6.98068e+10	1.41995e+08	0
1.70458	0.000866758	0	6.98067e+10	1.42395e+08	0
1.71894	0.000876525	0	6.98066e+10	1.42795e+08	0
1.73339	0.000886374	0	6.98065e+10	1.43195e+08	0
1.74791	0.000896305	0	6.98064e+10	1.43595e+08	0
1.76252	0.00090632	0	6.98063e+10	1.43995e+08	0
1.77721	0.000916419	0	6.98062e+10	1.44394e+08	0
1.79198	0.000926602	0	6.98061e+10	1.44794e+08	0
1.80683	0.000936869	0	6.98061e+10	1.45194e+08	0
1.82176	0.000947222	0	6.9806e+10	1.45594e+08	0
1.83678	0.00095766	0	6.98059e+10	1.45994e+08	0
1.85187	0.000968184	0	6.98058e+10	1.46394e+08	0
1.86705	0.000978795	0	6.98057e+10	1.46794e+08	0
1.88232	0.000989492	0	6.98056e+10	1.47194e+08	0
1.89766	0.00100028	0	6.98055e+10	1.47594e+08	0
1.91309	0.00101115	0	6.98054e+10	1.47994e+08	0
1.9286	0.00102211	0	6.98053e+10	1.48394e+08	0
1.9442	0.00103316	0	6.98052e+10	1.48794e+08	0
1.95988	0.0010443	0	6.98051e+10	1.49194e+08	0
1.97564	0.00105553	0	6.9805e+10	1.49594e+08	0
1.99149	0.00106685	0	6.98049e+10	1.49994e+08	0
2.00742	0.00107826	0	6.98048e+10	1.50393e+08	0
2.02344	0.00108976	0	6.98047e+10	1.50793e+08	0
2.03954	0.00110136	0	6.98047e+10	1.51193e+08	0
2.05572	0.00111304	0	6.98046e+10	1.51593e+08	0
2.072	0.00112482	0	6.98045e+10	1.51993e+08	0
2.08836	0.00113669	0	6.98044e+10	1.52393e+08	0
2.1048	0.00114866	0	6.98043e+10	1.52793e+08	0
